source,target,value,year
USA_E,ARG,7882674.775,2015
USA_E,AUS,22789779,2015
USA_E,BRA,26535787.45,2015
USA_E,CAN,233866504.6,2015
USA_E,CHN,107767276.1,2015
USA_E,DEU,43643377,2015
USA_E,EUN,273012770.5,2015
USA_E,FRA,27531425.3,2015
USA_E,GBR,48488250.99,2015
USA_E,IDN,6985112.796,2015
USA_E,IND,16593834.91,2015
USA_E,ITA,14777711.74,2015
USA_E,JPN,57007186.55,2015
USA_E,KOR,40947059.94,2015
USA_E,MEX,185306792.4,2015
USA_E,RUS,6498097.798,2015
USA_E,SAU,18347017.14,2015
USA_E,TUR,9211169.096,2015
USA_E,ZAF,4840765.322,2015
ZAF_E,ARG,153481.807,2015
ZAF_E,AUS,846517.059,2015
ZAF_E,BRA,615550.315,2015
ZAF_E,CAN,412049.064,2015
ZAF_E,CHN,7419190.545,2015
ZAF_E,DEU,5008086.327,2015
ZAF_E,EUN,20714447.18,2015
ZAF_E,FRA,737204.378,2015
ZAF_E,GBR,3278271.692,2015
ZAF_E,IDN,222231.348,2015
ZAF_E,IND,3200130.664,2015
ZAF_E,ITA,1085998.868,2015
ZAF_E,JPN,3994879.935,2015
ZAF_E,KOR,1087496.777,2015
ZAF_E,MEX,112701.332,2015
ZAF_E,RUS,291636.66,2015
ZAF_E,SAU,455972.432,2015
ZAF_E,TUR,536654.241,2015
ZAF_E,USA,6099115.944,2015
ARG_E,AUS,516589.635,2016
ARG_E,BRA,9039096.959,2016
ARG_E,CAN,1147785.166,2016
ARG_E,CHN,4433497.801,2016
ARG_E,DEU,1271520.126,2016
ARG_E,EUN,9093585.832,2016
ARG_E,FRA,367745.257,2016
ARG_E,GBR,697420.903,2016
ARG_E,IDN,1243342.508,2016
ARG_E,IND,2202687.502,2016
ARG_E,ITA,1006318.62,2016
ARG_E,JPN,657635.828,2016
ARG_E,KOR,865957.658,2016
ARG_E,MEX,780489.365,2016
ARG_E,RUS,491720.222,2016
ARG_E,SAU,664231.277,2016
ARG_E,TUR,486655.434,2016
ARG_E,USA,4490794.35,2016
ARG_E,ZAF,810769.273,2016
AUS_E,ARG,124517.516,2016
AUS_E,BRA,747987.78,2016
AUS_E,CAN,1315148.043,2016
AUS_E,CHN,59992749.59,2016
AUS_E,DEU,1332603.529,2016
AUS_E,EUN,13951643.51,2016
AUS_E,FRA,881248.886,2016
AUS_E,GBR,7504114.602,2016
AUS_E,IDN,3975952.956,2016
AUS_E,IND,7919027.854,2016
AUS_E,ITA,517879.027,2016
AUS_E,JPN,26344514.68,2016
AUS_E,KOR,12770223.38,2016
AUS_E,MEX,346186.173,2016
AUS_E,RUS,334468.07,2016
AUS_E,SAU,1197313.113,2016
AUS_E,TUR,402402.424,2016
AUS_E,USA,8761918.095,2016
AUS_E,ZAF,726878.83,2016
BRA_E,ARG,13417339.57,2016
BRA_E,AUS,419793.787,2016
BRA_E,CAN,2365967.102,2016
BRA_E,CHN,35133314.87,2016
BRA_E,DEU,4860766.756,2016
BRA_E,EUN,32276157.19,2016
BRA_E,FRA,2334633.661,2016
BRA_E,GBR,2868716.506,2016
BRA_E,IDN,2204403.944,2016
BRA_E,IND,3161432.097,2016
BRA_E,ITA,3321622.069,2016
BRA_E,JPN,4604146.067,2016
BRA_E,KOR,2881006.714,2016
BRA_E,MEX,3813037.793,2016
BRA_E,RUS,2299894.613,2016
BRA_E,SAU,2487253.111,2016
BRA_E,TUR,1446118.81,2016
BRA_E,USA,23298718.61,2016
BRA_E,ZAF,1397021.495,2016
CAN_E,ARG,211448.908,2016
CAN_E,AUS,1282824.298,2016
CAN_E,BRA,1428577.441,2016
CAN_E,CHN,15207587.09,2016
CAN_E,DEU,2503982.964,2016
CAN_E,EUN,31323530.28,2016
CAN_E,FRA,2298094.383,2016
CAN_E,GBR,12317213.72,2016
CAN_E,IDN,1081079.675,2016
CAN_E,IND,2962889.771,2016
CAN_E,ITA,1704507.293,2016
CAN_E,JPN,7977645.847,2016
CAN_E,KOR,3251023.692,2016
CAN_E,MEX,5475612.128,2016
CAN_E,RUS,405844.348,2016
CAN_E,SAU,876215.899,2016
CAN_E,TUR,849528.078,2016
CAN_E,USA,265913429.1,2016
CAN_E,ZAF,316673.393,2016
CHN_E,ARG,7200837.601,2016
CHN_E,AUS,37282496.55,2016
CHN_E,BRA,21976152.77,2016
CHN_E,CAN,27312227.87,2016
CHN_E,DEU,65214030.65,2016
CHN_E,EUN,389092654,2016
CHN_E,FRA,24958617.48,2016
CHN_E,GBR,55664076.1,2016
CHN_E,IDN,32117494.75,2016
CHN_E,IND,58397760.57,2016
CHN_E,ITA,26360471.72,2016
CHN_E,JPN,129268487.4,2016
CHN_E,KOR,93707103.46,2016
CHN_E,MEX,32356651.53,2016
CHN_E,RUS,37339600.74,2016
CHN_E,SAU,18650906.5,2016
CHN_E,TUR,16686640.52,2016
CHN_E,USA,385677759.4,2016
CHN_E,ZAF,12849507.64,2016
DEU_E,ARG,2877612.442,2016
DEU_E,AUS,10016194.46,2016
DEU_E,BRA,9535607.854,2016
DEU_E,CAN,10552836.2,2016
DEU_E,CHN,84528602.95,2016
DEU_E,FRA,111854017.6,2016
DEU_E,GBR,94836231.77,2016
DEU_E,IDN,2697816.989,2016
DEU_E,IND,10907393.05,2016
DEU_E,ITA,67660840.51,2016
DEU_E,JPN,20389297.05,2016
DEU_E,KOR,19118860.46,2016
DEU_E,MEX,12334273.31,2016
DEU_E,RUS,24515883.7,2016
DEU_E,SAU,8135237.722,2016
DEU_E,TUR,24275917.91,2016
DEU_E,USA,118601932.4,2016
DEU_E,ZAF,9867231.185,2016
EUN_E,ARG,9265810.082,2016
EUN_E,AUS,35447576.81,2016
EUN_E,BRA,33600887.76,2016
EUN_E,CAN,38373777.96,2016
EUN_E,CHN,186457911.9,2016
EUN_E,IDN,11207821.49,2016
EUN_E,IND,40953530.66,2016
EUN_E,JPN,63289938.45,2016
EUN_E,KOR,48338493.17,2016
EUN_E,MEX,37080962.55,2016
EUN_E,RUS,79476729.57,2016
EUN_E,SAU,36614736.62,2016
EUN_E,TUR,85590415.3,2016
EUN_E,USA,399564844.9,2016
EUN_E,ZAF,25074754.84,2016
FRA_E,ARG,1261047.758,2016
FRA_E,AUS,2471614.607,2016
FRA_E,BRA,4778134.632,2016
FRA_E,CAN,3347443.377,2016
FRA_E,CHN,17705737.32,2016
FRA_E,DEU,78851327.54,2016
FRA_E,GBR,34445925.45,2016
FRA_E,IDN,3019171.913,2016
FRA_E,IND,4326692.892,2016
FRA_E,ITA,35717802.26,2016
FRA_E,JPN,6915727.029,2016
FRA_E,KOR,4286615.081,2016
FRA_E,MEX,4096242.238,2016
FRA_E,RUS,5405700.99,2016
FRA_E,SAU,4586098.248,2016
FRA_E,TUR,7749140.962,2016
FRA_E,USA,36127096.2,2016
FRA_E,ZAF,2012412.391,2016
GBR_E,ARG,405736.92,2016
GBR_E,AUS,5302224.254,2016
GBR_E,BRA,2550112.752,2016
GBR_E,CAN,6241955.139,2016
GBR_E,CHN,18142280.19,2016
GBR_E,DEU,43797383.59,2016
GBR_E,FRA,26461827.77,2016
GBR_E,IDN,716844.032,2016
GBR_E,IND,4425198.231,2016
GBR_E,ITA,13123472,2016
GBR_E,JPN,6404653.431,2016
GBR_E,KOR,5958175.134,2016
GBR_E,MEX,1710236.646,2016
GBR_E,RUS,3479439.027,2016
GBR_E,SAU,6615579.983,2016
GBR_E,TUR,6171969.312,2016
GBR_E,USA,61568659.27,2016
GBR_E,ZAF,2666484.604,2016
IDN_E,ARG,219553.594,2016
IDN_E,AUS,3199006.498,2016
IDN_E,BRA,1102041.179,2016
IDN_E,CAN,732572.062,2016
IDN_E,CHN,16785585.02,2016
IDN_E,DEU,2638679.905,2016
IDN_E,EUN,16399702.42,2016
IDN_E,FRA,891541.478,2016
IDN_E,GBR,1590356.852,2016
IDN_E,IND,10093804.36,2016
IDN_E,ITA,1572117.669,2016
IDN_E,JPN,16101544.92,2016
IDN_E,KOR,7007623.66,2016
IDN_E,MEX,815126.411,2016
IDN_E,RUS,1261604.618,2016
IDN_E,SAU,1333074.993,2016
IDN_E,TUR,1024069.768,2016
IDN_E,USA,16171284.27,2016
IDN_E,ZAF,727879.981,2016
IND_E,ARG,510652.659,2016
IND_E,AUS,2948411.82,2016
IND_E,BRA,2300194.955,2016
IND_E,CAN,1970163.41,2016
IND_E,CHN,8916072.981,2016
IND_E,DEU,7178090.821,2016
IND_E,EUN,43315366.04,2016
IND_E,FRA,4867882.879,2016
IND_E,GBR,8565159.139,2016
IND_E,IDN,3131502.885,2016
IND_E,ITA,4463936.934,2016
IND_E,JPN,3827283.045,2016
IND_E,KOR,3465416.563,2016
IND_E,MEX,3375325.91,2016
IND_E,RUS,1813884.254,2016
IND_E,SAU,5045149.376,2016
IND_E,TUR,4473283.089,2016
IND_E,USA,41992468.44,2016
IND_E,ZAF,3243164.766,2016
ITA_E,ARG,1249342.417,2016
ITA_E,AUS,3622440.869,2016
ITA_E,BRA,3495319.285,2016
ITA_E,CAN,3850135.95,2016
ITA_E,CHN,11697663.09,2016
ITA_E,DEU,56824213.33,2016
ITA_E,FRA,47264085.73,2016
ITA_E,GBR,24453675.8,2016
ITA_E,IDN,1268004.885,2016
ITA_E,IND,3575429.444,2016
ITA_E,JPN,6478347.822,2016
ITA_E,KOR,4259970.829,2016
ITA_E,MEX,3992487.445,2016
ITA_E,RUS,7286093.712,2016
ITA_E,SAU,4533093.882,2016
ITA_E,TUR,10563680.62,2016
ITA_E,USA,36758154.86,2016
ITA_E,ZAF,1753698.471,2016
JPN_E,ARG,631626.148,2016
JPN_E,AUS,14104469.91,2016
JPN_E,BRA,2791693.42,2016
JPN_E,CAN,8162345.902,2016
JPN_E,CHN,113830233.7,2016
JPN_E,DEU,17652733.31,2016
JPN_E,EUN,72772339.54,2016
JPN_E,FRA,6239737.057,2016
JPN_E,GBR,13659024.32,2016
JPN_E,IDN,11327517.56,2016
JPN_E,IND,8188759.238,2016
JPN_E,ITA,4708754.971,2016
JPN_E,KOR,46235237.67,2016
JPN_E,MEX,10663064.89,2016
JPN_E,RUS,5100323.266,2016
JPN_E,SAU,5030461.803,2016
JPN_E,TUR,2861050.748,2016
JPN_E,USA,130585866.5,2016
JPN_E,ZAF,2230508.672,2016
KOR_E,ARG,795651.28,2016
KOR_E,AUS,7500619.024,2016
KOR_E,BRA,4456543.019,2016
KOR_E,CAN,4884917.212,2016
KOR_E,CHN,124432940.7,2016
KOR_E,DEU,6442852.659,2016
KOR_E,EUN,44245460.51,2016
KOR_E,FRA,2504098.127,2016
KOR_E,GBR,6922424.909,2016
KOR_E,IDN,6608530.303,2016
KOR_E,IND,11596031.87,2016
KOR_E,ITA,3163432.701,2016
KOR_E,JPN,24354463.72,2016
KOR_E,MEX,9720803.662,2016
KOR_E,RUS,4768750.644,2016
KOR_E,SAU,5643866.68,2016
KOR_E,TUR,5385010.409,2016
KOR_E,USA,66748306.31,2016
KOR_E,ZAF,950180.34,2016
MEX_E,ARG,1402110.415,2016
MEX_E,AUS,779002.627,2016
MEX_E,BRA,2991891.931,2016
MEX_E,CAN,10393271.51,2016
MEX_E,CHN,5397418.883,2016
MEX_E,DEU,4116181.488,2016
MEX_E,EUN,22921937.89,2016
MEX_E,FRA,1900872.27,2016
MEX_E,GBR,3231326.498,2016
MEX_E,IDN,61428.415,2016
MEX_E,IND,2122846.085,2016
MEX_E,ITA,1200525.437,2016
MEX_E,JPN,3768279.804,2016
MEX_E,KOR,2504543.728,2016
MEX_E,RUS,170927.256,2016
MEX_E,SAU,125716.917,2016
MEX_E,TUR,233571.449,2016
MEX_E,USA,302908586.9,2016
MEX_E,ZAF,333450.422,2016
RUS_E,ARG,166385.29,2016
RUS_E,AUS,65999.537,2016
RUS_E,BRA,2337851.047,2016
RUS_E,CAN,423475.172,2016
RUS_E,CHN,29953376.57,2016
RUS_E,DEU,21452143.28,2016
RUS_E,EUN,118803209.9,2016
RUS_E,FRA,4983034.452,2016
RUS_E,GBR,7061742.983,2016
RUS_E,IDN,525490.742,2016
RUS_E,IND,5823065.628,2016
RUS_E,ITA,12284661.75,2016
RUS_E,JPN,9845579.627,2016
RUS_E,KOR,10878065.45,2016
RUS_E,MEX,1076685.601,2016
RUS_E,SAU,351886.22,2016
RUS_E,TUR,13763057.81,2016
RUS_E,USA,10097661.13,2016
RUS_E,ZAF,202413.314,2016
SAU_E,ARG,126289.049,2016
SAU_E,AUS,314187.639,2016
SAU_E,BRA,414306.61,2016
SAU_E,CAN,44954.738,2016
SAU_E,CHN,4802616.052,2016
SAU_E,DEU,55274.646,2016
SAU_E,EUN,20850487.89,2016
SAU_E,FRA,64878.733,2016
SAU_E,GBR,137962.719,2016
SAU_E,IDN,536011.374,2016
SAU_E,IND,2838063.601,2016
SAU_E,ITA,613844.465,2016
SAU_E,JPN,691884.781,2016
SAU_E,KOR,671779.697,2016
SAU_E,MEX,93555.514,2016
SAU_E,RUS,11271.755,2016
SAU_E,TUR,1556083.344,2016
SAU_E,USA,781012.029,2016
SAU_E,ZAF,293261.124,2016
TUR_E,ARG,130303.952,2016
TUR_E,AUS,661502.226,2016
TUR_E,BRA,342379.797,2016
TUR_E,CAN,778817.238,2016
TUR_E,CHN,2378537.723,2016
TUR_E,DEU,15164954.45,2016
TUR_E,EUN,73516848.13,2016
TUR_E,FRA,6313204.146,2016
TUR_E,GBR,11961673.29,2016
TUR_E,IDN,258839.374,2016
TUR_E,IND,691624.524,2016
TUR_E,ITA,7857667.242,2016
TUR_E,JPN,359198.353,2016
TUR_E,KOR,553437.054,2016
TUR_E,MEX,475730.428,2016
TUR_E,RUS,1792916.121,2016
TUR_E,SAU,3264122.558,2016
TUR_E,USA,7262674.666,2016
TUR_E,ZAF,423282.058,2016
USA_E,ARG,7115094.208,2016
USA_E,AUS,19670748.91,2016
USA_E,BRA,25541077.19,2016
USA_E,CAN,221010787.4,2016
USA_E,CHN,106974556.3,2016
USA_E,DEU,42462018.63,2016
USA_E,EUN,273504227.1,2016
USA_E,FRA,27614817.46,2016
USA_E,GBR,47419986.92,2016
USA_E,IDN,5805273.279,2016
USA_E,IND,15663625.42,2016
USA_E,ITA,14799453.96,2016
USA_E,JPN,57148222.51,2016
USA_E,KOR,39900586.33,2016
USA_E,MEX,176692115.7,2016
USA_E,RUS,5370632.944,2016
USA_E,SAU,17000770.3,2016
USA_E,TUR,8943548.505,2016
USA_E,ZAF,4057394.503,2016
ZAF_E,ARG,162956.897,2016
ZAF_E,AUS,743670.535,2016
ZAF_E,BRA,379698.833,2016
ZAF_E,CAN,380354.056,2016
ZAF_E,CHN,6915641.429,2016
ZAF_E,DEU,5331409.509,2016
ZAF_E,EUN,24500564.44,2016
ZAF_E,FRA,723192.845,2016
ZAF_E,GBR,3168248.004,2016
ZAF_E,IDN,258791.286,2016
ZAF_E,IND,3268152.433,2016
ZAF_E,ITA,1143552.976,2016
ZAF_E,JPN,3469977.64,2016
ZAF_E,KOR,1332390.599,2016
ZAF_E,MEX,137903.322,2016
ZAF_E,RUS,282570.03,2016
ZAF_E,SAU,391336.526,2016
ZAF_E,TUR,399049.461,2016
ZAF_E,USA,5442982.129,2016
None,ARG,0.000,2017
ARG_E,ARG,0.000,2017
ARG_E,AUS,623358.559,2017
ARG_E,BRA,9307368.227,2017
ARG_E,CAN,1331957.505,2017
ARG_E,CHN,4324962.27,2017
ARG_E,DEU,1164812.147,2017
ARG_E,EUN,9229567.962,2017
ARG_E,FRA,297258.37,2017
ARG_E,GBR,779609.995,2017
ARG_E,IDN,1073467.796,2017
ARG_E,IND,2080969.501,2017
ARG_E,ITA,1039879.212,2017
ARG_E,JPN,636689.489,2017
ARG_E,KOR,506196.934,2017
ARG_E,MEX,645775.459,2017
ARG_E,RUS,510797.014,2017
ARG_E,SAU,706642.616,2017
ARG_E,TUR,476621.583,2017
ARG_E,USA,4517083.171,2017
ARG_E,ZAF,512574.529,2017
AUS_E,ARG,99651.234,2017
AUS_E,BRA,1147491.545,2017
AUS_E,CAN,1089489.089,2017
AUS_E,CHN,68471063.55,2017
AUS_E,DEU,1546892.222,2017
AUS_E,EUN,14112578.79,2017
AUS_E,FRA,998585.143,2017
AUS_E,GBR,4549840.413,2017
AUS_E,IDN,4887552.692,2017
AUS_E,IND,10856139.39,2017
AUS_E,ITA,553826.225,2017
AUS_E,JPN,24179668.82,2017
AUS_E,KOR,13232652.5,2017
AUS_E,MEX,130596.935,2017
AUS_E,RUS,85405.72,2017
AUS_E,SAU,851029.967,2017
AUS_E,TUR,1119239.027,2017
AUS_E,USA,8434026.568,2017
AUS_E,ZAF,1066629.896,2017
BRA_E,ARG,17618822.55,2017
BRA_E,AUS,464718.498,2017
BRA_E,CAN,2719391.044,2017
BRA_E,CHN,47488449.97,2017
BRA_E,DEU,4911018.15,2017
BRA_E,EUN,34694944.27,2017
BRA_E,FRA,2249926.836,2017
BRA_E,GBR,2844277.431,2017
BRA_E,IDN,1771944.232,2017
BRA_E,IND,4657327.59,2017
BRA_E,ITA,3561003.43,2017
BRA_E,JPN,5261210.829,2017
BRA_E,KOR,3077014.473,2017
BRA_E,MEX,4514104.147,2017
BRA_E,RUS,2736531.853,2017
BRA_E,SAU,2656719.99,2017
BRA_E,TUR,1820277.137,2017
BRA_E,USA,27147587.07,2017
BRA_E,ZAF,1509611.624,2017
CAN_E,ARG,311917.811,2017
CAN_E,AUS,1320026.682,2017
CAN_E,BRA,1189220.955,2017
CAN_E,CHN,16825127.21,2017
CAN_E,DEU,2659727.306,2017
CAN_E,EUN,35003590.12,2017
CAN_E,FRA,2387030.451,2017
CAN_E,GBR,13198097.42,2017
CAN_E,IDN,1310178.928,2017
CAN_E,IND,3240134.918,2017
CAN_E,ITA,1692468.864,2017
CAN_E,JPN,9009522.37,2017
CAN_E,KOR,4027952.487,2017
CAN_E,MEX,5773515.604,2017
CAN_E,RUS,455999.932,2017
CAN_E,SAU,1055732.105,2017
CAN_E,TUR,945147.757,2017
CAN_E,USA,289665277.3,2017
CAN_E,ZAF,242023.266,2017
CHN_E,ARG,9067210.848,2017
CHN_E,AUS,41438227.66,2017
CHN_E,BRA,28950538.24,2017
CHN_E,CAN,31375454.69,2017
CHN_E,DEU,71134400.1,2017
CHN_E,EUN,422718741.8,2017
CHN_E,FRA,27963501.96,2017
CHN_E,GBR,56713517.33,2017
CHN_E,IDN,34757384.54,2017
CHN_E,IND,68042252.51,2017
CHN_E,ITA,29199961.82,2017
CHN_E,JPN,137258933.3,2017
CHN_E,KOR,102703776.6,2017
CHN_E,MEX,35905387,2017
CHN_E,RUS,42830599.82,2017
CHN_E,SAU,18375008.21,2017
CHN_E,TUR,18121507.52,2017
CHN_E,USA,430328146.5,2017
CHN_E,ZAF,14808766.63,2017
DEU_E,ARG,3389852.477,2017
DEU_E,AUS,10741916.19,2017
DEU_E,BRA,9683113.859,2017
DEU_E,CAN,10975798.59,2017
DEU_E,CHN,97474475.59,2017
DEU_E,FRA,118932072.1,2017
DEU_E,GBR,95827735.06,2017
DEU_E,IDN,3049455.287,2017
DEU_E,IND,12113416.51,2017
DEU_E,ITA,73528552.33,2017
DEU_E,JPN,22099071.5,2017
DEU_E,KOR,19741683.8,2017
DEU_E,MEX,14566810.14,2017
DEU_E,RUS,29850722.78,2017
DEU_E,SAU,7461036.199,2017
DEU_E,TUR,24372338.47,2017
DEU_E,USA,126366893.5,2017
DEU_E,ZAF,10931383.27,2017
EUN_E,ARG,10951638.04,2017
EUN_E,AUS,38715695.37,2017
EUN_E,BRA,35606613.9,2017
EUN_E,CAN,42098401.65,2017
EUN_E,CHN,221016780.9,2017
EUN_E,IDN,11036580.81,2017
EUN_E,IND,46140954.28,2017
EUN_E,JPN,66954523.96,2017
EUN_E,KOR,56081163.18,2017
EUN_E,MEX,42283955.93,2017
EUN_E,RUS,96532035.44,2017
EUN_E,SAU,35971649.83,2017
EUN_E,TUR,95133164.45,2017
EUN_E,USA,418820445.7,2017
EUN_E,ZAF,27308880.54,2017
FRA_E,ARG,1079786.842,2017
FRA_E,AUS,2903837.412,2017
FRA_E,BRA,4717214.172,2017
FRA_E,CAN,3564890.179,2017
FRA_E,CHN,21292095.77,2017
FRA_E,DEU,77609886.14,2017
FRA_E,GBR,35050753.88,2017
FRA_E,IDN,1961503.762,2017
FRA_E,IND,6037814.785,2017
FRA_E,ITA,39738178.89,2017
FRA_E,JPN,7183783.642,2017
FRA_E,KOR,5674624.601,2017
FRA_E,MEX,3822457.645,2017
FRA_E,RUS,6292661.256,2017
FRA_E,SAU,5089701.781,2017
FRA_E,TUR,7571342.146,2017
FRA_E,USA,38414056.72,2017
FRA_E,ZAF,2016900.595,2017
GBR_E,ARG,448454.624,2017
GBR_E,AUS,5758086.04,2017
GBR_E,BRA,2241172.411,2017
GBR_E,CAN,6082791.075,2017
GBR_E,CHN,21368118.96,2017
GBR_E,DEU,46663005.5,2017
GBR_E,FRA,30381010.92,2017
GBR_E,IDN,997947.117,2017
GBR_E,IND,5194858.086,2017
GBR_E,ITA,13195139.03,2017
GBR_E,JPN,7354447.502,2017
GBR_E,KOR,7453673.994,2017
GBR_E,MEX,1990953.419,2017
GBR_E,RUS,3648858.533,2017
GBR_E,SAU,5403971.801,2017
GBR_E,TUR,9561657.956,2017
GBR_E,USA,58747494.38,2017
GBR_E,ZAF,2732550.449,2017
IDN_E,ARG,266441.8,2017
IDN_E,AUS,2509185.231,2017
IDN_E,BRA,1229640.847,2017
IDN_E,CAN,822062.572,2017
IDN_E,CHN,23049295.9,2017
IDN_E,DEU,2669462.482,2017
IDN_E,EUN,18832082.81,2017
IDN_E,FRA,1003617.803,2017
IDN_E,GBR,1407592.283,2017
IDN_E,IND,14083572.99,2017
IDN_E,ITA,1937660.213,2017
IDN_E,JPN,17790812.13,2017
IDN_E,KOR,8186977.149,2017
IDN_E,MEX,987061.455,2017
IDN_E,RUS,1225713.724,2017
IDN_E,SAU,1380375.13,2017
IDN_E,TUR,1168987.645,2017
IDN_E,USA,17810479.99,2017
IDN_E,ZAF,704338.989,2017
IND_E,ARG,659769.468,2017
IND_E,AUS,3875783.063,2017
IND_E,BRA,2867436.334,2017
IND_E,CAN,2316419.822,2017
IND_E,CHN,12495230.46,2017
IND_E,DEU,8233600.525,2017
IND_E,EUN,49474170.95,2017
IND_E,FRA,5037498.129,2017
IND_E,GBR,8954722.989,2017
IND_E,IDN,3762670.451,2017
IND_E,ITA,5655095.07,2017
IND_E,JPN,4497961.922,2017
IND_E,KOR,4376958.13,2017
IND_E,MEX,3697378.85,2017
IND_E,RUS,2138971.951,2017
IND_E,SAU,5217534.103,2017
IND_E,TUR,4921406.733,2017
IND_E,USA,46018076.64,2017
IND_E,ZAF,4072392.725,2017
ITA_E,ARG,1491307.373,2017
ITA_E,AUS,4251260.907,2017
ITA_E,BRA,4225673.953,2017
ITA_E,CAN,4221521.306,2017
ITA_E,CHN,14205485.38,2017
ITA_E,DEU,61608596.88,2017
ITA_E,FRA,51049962.7,2017
ITA_E,GBR,25436134.56,2017
ITA_E,IDN,1279686.199,2017
ITA_E,IND,3992905.443,2017
ITA_E,JPN,7178094.502,2017
ITA_E,KOR,4755695.179,2017
ITA_E,MEX,4769373.656,2017
ITA_E,RUS,8765430.225,2017
ITA_E,SAU,4328949.247,2017
ITA_E,TUR,11355050.64,2017
ITA_E,USA,41994860.93,2017
ITA_E,ZAF,2082561.994,2017
JPN_E,ARG,736877.271,2017
JPN_E,AUS,16012544.33,2017
JPN_E,BRA,3392880.46,2017
JPN_E,CAN,9592387.445,2017
JPN_E,CHN,132781186.6,2017
JPN_E,DEU,18946116.11,2017
JPN_E,EUN,76945867.53,2017
JPN_E,FRA,6283164.877,2017
JPN_E,GBR,13726405.21,2017
JPN_E,IDN,13395860.12,2017
JPN_E,IND,8857207.194,2017
JPN_E,ITA,4893422.874,2017
JPN_E,KOR,53284884.43,2017
JPN_E,MEX,11268533.06,2017
JPN_E,RUS,6008012.9,2017
JPN_E,SAU,3735919.091,2017
JPN_E,TUR,3162772.996,2017
JPN_E,USA,135094798.5,2017
JPN_E,ZAF,2514488.725,2017
KOR_E,ARG,836174.324,2017
KOR_E,AUS,19861458,2017
KOR_E,BRA,5505231.575,2017
KOR_E,CAN,4717660.619,2017
KOR_E,CHN,142119046.2,2017
KOR_E,DEU,8483034.613,2017
KOR_E,EUN,54983265.11,2017
KOR_E,FRA,3044073.698,2017
KOR_E,GBR,8629047.395,2017
KOR_E,IDN,8403680.194,2017
KOR_E,IND,15055543.13,2017
KOR_E,ITA,3757902.761,2017
KOR_E,JPN,26814294.01,2017
KOR_E,MEX,10932591.46,2017
KOR_E,RUS,6906616.423,2017
KOR_E,SAU,5147056.116,2017
KOR_E,TUR,6154872.146,2017
KOR_E,USA,68852265.16,2017
KOR_E,ZAF,969809.831,2017
MEX_E,ARG,1491930.889,2017
MEX_E,AUS,1174331.814,2017
MEX_E,BRA,3616427.988,2017
MEX_E,CAN,11338733.01,2017
MEX_E,CHN,6692720.094,2017
MEX_E,DEU,6976179.709,2017
MEX_E,EUN,26851174.13,2017
MEX_E,FRA,1881072.922,2017
MEX_E,GBR,2263636.407,2017
MEX_E,IDN,251525.018,2017
MEX_E,IND,3444992.388,2017
MEX_E,ITA,1193924.887,2017
MEX_E,JPN,4024721.951,2017
MEX_E,KOR,3421078.811,2017
MEX_E,RUS,228354.426,2017
MEX_E,SAU,132355.054,2017
MEX_E,TUR,201180.29,2017
MEX_E,USA,327215244.4,2017
MEX_E,ZAF,162039.642,2017
RUS_E,ARG,214332.289,2017
RUS_E,AUS,122521.482,2017
RUS_E,BRA,2658169.829,2017
RUS_E,CAN,651403.632,2017
RUS_E,CHN,41671349.42,2017
RUS_E,DEU,26202990.31,2017
RUS_E,EUN,147787014,2017
RUS_E,FRA,6028246.091,2017
RUS_E,GBR,8862350.339,2017
RUS_E,IDN,939001.031,2017
RUS_E,IND,7125588.189,2017
RUS_E,ITA,14044515.78,2017
RUS_E,JPN,11013597.68,2017
RUS_E,KOR,12717563.34,2017
RUS_E,MEX,1557176.378,2017
RUS_E,SAU,772315.381,2017
RUS_E,TUR,19044758.56,2017
RUS_E,USA,11790525.62,2017
RUS_E,ZAF,205646.552,2017
SAU_E,ARG,55503.085,2017
SAU_E,AUS,354805.687,2017
SAU_E,BRA,337932.512,2017
SAU_E,CAN,59557.066,2017
SAU_E,CHN,5953858.617,2017
SAU_E,DEU,70008.876,2017
SAU_E,EUN,24523117.47,2017
SAU_E,FRA,102573.244,2017
SAU_E,GBR,171483.795,2017
SAU_E,IDN,425997.897,2017
SAU_E,IND,2786585.213,2017
SAU_E,ITA,585445.388,2017
SAU_E,JPN,961726.671,2017
SAU_E,KOR,737160.288,2017
SAU_E,MEX,14805.967,2017
SAU_E,RUS,16107.727,2017
SAU_E,TUR,1730939.275,2017
SAU_E,USA,900935.729,2017
SAU_E,ZAF,388797.52,2017
TUR_E,ARG,167701.32,2017
TUR_E,AUS,562676.309,2017
TUR_E,BRA,402042.337,2017
TUR_E,CAN,1099777.26,2017
TUR_E,CHN,3037675.041,2017
TUR_E,DEU,16356392.39,2017
TUR_E,EUN,78461780.23,2017
TUR_E,FRA,6901058.294,2017
TUR_E,GBR,9932538.529,2017
TUR_E,IDN,245225.926,2017
TUR_E,IND,808667.137,2017
TUR_E,ITA,8787949.208,2017
TUR_E,JPN,416370.065,2017
TUR_E,KOR,621472.69,2017
TUR_E,MEX,477585.321,2017
TUR_E,RUS,2869847.4,2017
TUR_E,SAU,2832803.949,2017
TUR_E,USA,9259938.415,2017
TUR_E,ZAF,492434.92,2017
USA_E,ARG,7899069.494,2017
USA_E,AUS,22102015.44,2017
USA_E,BRA,31842226.42,2017
USA_E,CAN,233917300.8,2017
