source,target,year,value
BRA,TUR,2016,1103739.013
BRA,USA,2016,-2242358.588999998
BRA,ZAF,2016,1017322.6620000001
CAN,CHN,2016,-12104640.787999999
CAN,DEU,2016,-8048853.239
CAN,EUN,2016,-7050247.678999998
CAN,FRA,2016,-1049348.994
CAN,GBR,2016,6075258.575999999
CAN,IDN,2016,348507.613
CAN,IND,2016,992726.3610000003
CAN,ITA,2016,-2145628.657
CAN,JPN,2016,-184700.0549999997
CAN,KOR,2016,-1633893.5200000005
CAN,MEX,2016,-4917659.378
CAN,RUS,2016,-17630.824000000022
CAN,SAU,2016,831261.161
CAN,TUR,2016,70710.83999999997
CAN,USA,2016,44902641.67300001
CAN,ZAF,2016,-63680.663
CHN,DEU,2016,-19314572.302
CHN,EUN,2016,202634742.04899997
CHN,FRA,2016,7252880.161000002
CHN,GBR,2016,37521795.916999996
CHN,IDN,2016,15331909.725000001
CHN,IND,2016,49481687.588
CHN,ITA,2016,14662808.629999999
CHN,JPN,2016,15438253.672000006
CHN,KOR,2016,-30725837.242
CHN,MEX,2016,26959232.641999997
CHN,RUS,2016,7386224.165000003
CHN,SAU,2016,13848290.45
CHN,TUR,2016,14308102.796999998
CHN,USA,2016,278703203.14100003
CHN,ZAF,2016,5933866.215
DEU,FRA,2016,33002690.08999999
DEU,GBR,2016,51038848.185
DEU,IDN,2016,59137.084000000264
DEU,IND,2016,3729302.226
DEU,ITA,2016,10836627.182999998
DEU,JPN,2016,2736563.7470000014
DEU,KOR,2016,12676007.804
DEU,MEX,2016,8218091.824000001
DEU,RUS,2016,3063740.4219999984
DEU,SAU,2016,8079963.076
DEU,TUR,2016,9110963.462000001
DEU,USA,2016,76139913.803
DEU,ZAF,2016,4535821.676000001
EUN,IDN,2016,-5191880.929
EUN,IND,2016,-2361835.376000002
EUN,JPN,2016,-9482401.082999997
EUN,KOR,2016,4093032.656999998
EUN,MEX,2016,14159024.657999996
EUN,RUS,2016,-39326480.3
EUN,SAU,2016,15764248.733
EUN,TUR,2016,12073567.173999995
EUN,USA,2016,126060617.801
EUN,ZAF,2016,574190.3960000016
FRA,GBR,2016,7984097.673
FRA,IDN,2016,2127630.435
FRA,IND,2016,-541189.9869999997
FRA,ITA,2016,-11546283.462000005
FRA,JPN,2016,675989.9720000001
FRA,KOR,2016,1782516.9540000004
FRA,MEX,2016,2195369.968
FRA,RUS,2016,422666.53800000064
FRA,SAU,2016,4521219.515
FRA,TUR,2016,1435936.8160000006
FRA,USA,2016,8512278.735
FRA,ZAF,2016,1289219.546
GBR,IDN,2016,-873512.82
GBR,IND,2016,-4139960.9080000008
GBR,ITA,2016,-11330203.805000002
GBR,JPN,2016,-7254370.892000001
GBR,KOR,2016,-964249.7750000004
GBR,MEX,2016,-1521089.8520000002
GBR,RUS,2016,-3582303.9560000002
GBR,SAU,2016,6477617.264
GBR,TUR,2016,-5789703.9799999995
GBR,USA,2016,14148672.351999998
GBR,ZAF,2016,-501763.4000000004
IDN,IND,2016,6962301.471000001
IDN,ITA,2016,304112.784
IDN,JPN,2016,4774027.362
IDN,KOR,2016,399093.35699999984
IDN,MEX,2016,753697.9959999999
IDN,RUS,2016,736113.876
IDN,SAU,2016,797063.6190000001
IDN,TUR,2016,765230.3940000001
IDN,USA,2016,10366010.989999998
IDN,ZAF,2016,469088.69500000007
IND,ITA,2016,888507.4900000002
IND,JPN,2016,-4361476.193
IND,KOR,2016,-8130615.311
IND,MEX,2016,1252479.8250000002
IND,RUS,2016,-4009181.374
IND,SAU,2016,2207085.7750000004
IND,TUR,2016,3781658.5649999995
IND,USA,2016,26328843.018
IND,ZAF,2016,-24987.667000000365
ITA,JPN,2016,1769592.8509999998
ITA,KOR,2016,1096538.128
ITA,MEX,2016,2791962.008
ITA,RUS,2016,-4998568.034999999
ITA,SAU,2016,3919249.4170000004
ITA,TUR,2016,2706013.3779999996
ITA,USA,2016,21958700.895999998
ITA,ZAF,2016,610145.4949999999
JPN,KOR,2016,21880773.952
JPN,MEX,2016,6894785.09
JPN,RUS,2016,-4745256.3610000005
JPN,SAU,2016,4338577.022
JPN,TUR,2016,2501852.395
JPN,USA,2016,73437643.961
JPN,ZAF,2016,-1239468.9680000003
KOR,MEX,2016,7216259.934
KOR,RUS,2016,-6109314.81
KOR,SAU,2016,4972086.983
KOR,TUR,2016,4831573.355
KOR,USA,2016,26847719.982
KOR,ZAF,2016,-382210.25899999996
MEX,RUS,2016,-905758.345
MEX,SAU,2016,32161.403000000006
MEX,TUR,2016,-242158.97900000002
MEX,USA,2016,126216471.19300002
MEX,ZAF,2016,195547.10000000003
RUS,SAU,2016,340614.46499999997
RUS,TUR,2016,11970141.685
RUS,USA,2016,4727028.183
RUS,ZAF,2016,-80156.71600000001
SAU,TUR,2016,-1708039.2140000002
SAU,USA,2016,-16219758.275000002
SAU,ZAF,2016,-98075.402
TUR,USA,2016,-1680873.8390000006
TUR,ZAF,2016,24232.59700000001
USA,ZAF,2016,-1385587.6259999997
ARG,AUS,2017,523707.325
ARG,BRA,2017,-8311454.323000001
ARG,CAN,2017,1020039.6939999999
ARG,CHN,2017,-4742248.578
ARG,DEU,2017,-2225040.33
ARG,EUN,2017,-1722070.0730000008
ARG,FRA,2017,-782528.472
ARG,GBR,2017,331155.371
ARG,IDN,2017,807025.996
ARG,IND,2017,1421200.0329999998
ARG,ITA,2017,-451428.16099999985
ARG,JPN,2017,-100187.782
ARG,KOR,2017,-329977.39
ARG,MEX,2017,-846155.4299999999
ARG,RUS,2017,296464.72500000003
ARG,SAU,2017,651139.5310000001
ARG,TUR,2017,308920.263
ARG,USA,2017,-3381986.323
ARG,ZAF,2017,338228.57999999996
AUS,BRA,2017,682773.0469999999
AUS,CAN,2017,-230537.5930000001
AUS,CHN,2017,27032835.89
AUS,DEU,2017,-9195023.969999999
AUS,EUN,2017,-24603116.584000003
AUS,FRA,2017,-1905252.2689999999
AUS,GBR,2017,-1208245.6270000003
AUS,IDN,2017,2378367.4609999997
AUS,IND,2017,6980356.325
AUS,ITA,2017,-3697434.6819999996
AUS,JPN,2017,8167124.483999999
AUS,KOR,2017,-6628805.495999999
AUS,MEX,2017,-1043734.879
AUS,RUS,2017,-37115.762
AUS,SAU,2017,496224.27999999997
AUS,TUR,2017,556562.718
AUS,USA,2017,-13667988.871
AUS,ZAF,2017,166742.826
BRA,CAN,2017,1530170.0890000002
BRA,CHN,2017,18537911.731
BRA,DEU,2017,-4772095.708999999
BRA,EUN,2017,-911669.6290000007
BRA,FRA,2017,-2467287.336
BRA,GBR,2017,603105.02
BRA,IDN,2017,542303.385
BRA,IND,2017,1789891.256
BRA,ITA,2017,-664670.5229999996
BRA,JPN,2017,1868330.369
BRA,KOR,2017,-2428217.102
BRA,MEX,2017,897676.159
BRA,RUS,2017,78362.02400000021
BRA,SAU,2017,2318787.478
BRA,TUR,2017,1418234.8
BRA,USA,2017,-4694639.343000002
BRA,ZAF,2017,1104258.706
CAN,CHN,2017,-14550327.474999998
CAN,DEU,2017,-8316071.283
CAN,EUN,2017,-7094811.533
CAN,FRA,2017,-1177859.7280000001
CAN,GBR,2017,7115306.347
CAN,IDN,2017,488116.356
CAN,IND,2017,923715.0959999999
CAN,ITA,2017,-2529052.442
CAN,JPN,2017,-582865.0750000011
CAN,KOR,2017,-689708.1319999998
CAN,MEX,2017,-5565217.401000001
CAN,RUS,2017,-195403.7
CAN,SAU,2017,996175.039
CAN,TUR,2017,-154629.50300000003
CAN,USA,2017,55747976.558999985
CAN,ZAF,2017,-115567.47200000001
CHN,DEU,2017,-26340075.496999994
CHN,EUN,2017,201701960.937
CHN,FRA,2017,6671406.190000001
CHN,GBR,2017,35345398.365
CHN,IDN,2017,11708088.640999999
CHN,IND,2017,55547022.044999994
CHN,ITA,2017,14994476.438
CHN,JPN,2017,4477746.724000007
CHN,KOR,2017,-39415269.62300001
CHN,MEX,2017,29212666.900999997
CHN,RUS,2017,1159250.3940000013
CHN,SAU,2017,12421149.594
CHN,TUR,2017,15083832.474999998
CHN,USA,2017,310417608.88199997
CHN,ZAF,2017,6137234.779000001
DEU,FRA,2017,41322185.92899999
DEU,GBR,2017,49164729.55799999
DEU,IDN,2017,379992.80500000017
DEU,IND,2017,3879815.9859999996
DEU,ITA,2017,11919955.450000003
DEU,JPN,2017,3152955.3850000016
DEU,KOR,2017,11258649.189000001
DEU,MEX,2017,7590630.427
DEU,RUS,2017,3647732.4700000025
DEU,SAU,2017,7391027.323
DEU,TUR,2017,8015946.072999999
DEU,USA,2017,80423465.222
DEU,ZAF,2017,5139549.634000001
EUN,IDN,2017,-7795501.995000001
EUN,IND,2017,-3333216.664999999
EUN,JPN,2017,-9991343.568999998
EUN,KOR,2017,1097898.060999997
EUN,MEX,2017,15432781.807
EUN,RUS,2017,-51254978.51800001
EUN,SAU,2017,11448532.356000002
EUN,TUR,2017,16671384.221
EUN,USA,2017,130254913.09499997
EUN,ZAF,2017,2830780.307
FRA,GBR,2017,4669742.9629999995
FRA,IDN,2017,957885.9590000001
FRA,IND,2017,1000316.6560000004
FRA,ITA,2017,-11311783.807999998
FRA,JPN,2017,900618.7649999997
FRA,KOR,2017,2630550.903
FRA,MEX,2017,1941384.723
FRA,RUS,2017,264415.16500000004
FRA,SAU,2017,4987128.5370000005
FRA,TUR,2017,670283.852
FRA,USA,2017,9249734.376000002
FRA,ZAF,2017,1207634.939
GBR,IDN,2017,-409645.1660000001
GBR,IND,2017,-3759864.903
GBR,ITA,2017,-12240995.523
GBR,JPN,2017,-6371957.707
GBR,KOR,2017,-1175373.4009999996
GBR,MEX,2017,-272682.9880000001
GBR,RUS,2017,-5213491.806
GBR,SAU,2017,5232488.006
GBR,TUR,2017,-370880.5729999989
GBR,USA,2017,10958761.887000002
GBR,ZAF,2017,-735600.8539999998
IDN,IND,2017,10320902.543000001
IDN,ITA,2017,657974.014
IDN,JPN,2017,4394952.017999999
IDN,KOR,2017,-216703.04499999993
IDN,MEX,2017,735536.4369999999
IDN,RUS,2017,286712.69299999997
IDN,SAU,2017,954377.2329999999
IDN,TUR,2017,923761.719
IDN,USA,2017,11131093.76
IDN,ZAF,2017,276985.16799999995
IND,ITA,2017,1662189.6270000003
IND,JPN,2017,-4359245.272
IND,KOR,2017,-10678585.000999998
IND,MEX,2017,252386.4620000003
IND,RUS,2017,-4986616.238
IND,SAU,2017,2430948.89
IND,TUR,2017,4112739.596
IND,USA,2017,25937287.053000003
IND,ZAF,2017,-35386.46900000004
ITA,JPN,2017,2284671.6280000005
ITA,KOR,2017,997792.4179999996
ITA,MEX,2017,3575448.7690000003
ITA,RUS,2017,-5279085.553000001
ITA,SAU,2017,3743503.859
ITA,TUR,2017,2567101.435999999
ITA,USA,2017,25685991.404999997
ITA,ZAF,2017,1013016.23
JPN,KOR,2017,26470590.415000003
JPN,MEX,2017,7243811.106000001
JPN,RUS,2017,-5005584.7809999995
JPN,SAU,2017,2774192.42
JPN,TUR,2017,2746402.931
JPN,USA,2017,73782312.688
JPN,ZAF,2017,-1647880.7309999997
KOR,MEX,2017,7511512.6499999985
KOR,RUS,2017,-5810946.914999999
KOR,SAU,2017,4409895.828000001
KOR,TUR,2017,5533399.456
KOR,USA,2017,23641341.764999993
KOR,ZAF,2017,-1014314.554
MEX,RUS,2017,-1328821.952
MEX,SAU,2017,117549.087
MEX,TUR,2017,-276405.03099999996
MEX,USA,2017,140079647.209
MEX,ZAF,2017,45547.22799999999
RUS,SAU,2017,756207.6540000001
RUS,TUR,2017,16174911.157
RUS,USA,2017,5396820.414
RUS,ZAF,2017,-149037.54900000003
SAU,TUR,2017,-1101864.674
SAU,USA,2017,-14563978.742999999
SAU,ZAF,2017,46544.70800000004
TUR,USA,2017,-3065.9710000008345
TUR,ZAF,2017,36035.062999999966
USA,ZAF,2017,-2199766.398
ARG,AUS,2018,289540.989
ARG,BRA,2018,-3621265.2650000006
ARG,CAN,2018,1068754.419
ARG,CHN,2018,-4207523.217000001
ARG,DEU,2018,-2425295.1319999998
ARG,EUN,2018,-888313.2359999996
ARG,FRA,2018,-525484.5769999999
ARG,GBR,2018,340323.822
ARG,IDN,2018,1044312.1070000001
ARG,IND,2018,974720.4700000001
ARG,ITA,2018,-242620.16399999987
ARG,JPN,2018,-254639.12700000004
ARG,KOR,2018,-244829.95399999997
ARG,MEX,2018,-520691.64
ARG,RUS,2018,359285.207
ARG,SAU,2018,859889.338
ARG,TUR,2018,261108.481
ARG,USA,2018,-4174820.2529999996
ARG,ZAF,2018,334590.54
AUS,BRA,2018,570420.757
AUS,CAN,2018,101225.64400000009
AUS,CHN,2018,40178673.53999999
AUS,DEU,2018,-10209965.527999999
AUS,EUN,2018,-28680609.9
AUS,FRA,2018,-1888758.04
AUS,GBR,2018,-2285465.274
AUS,IDN,2018,1996283.818
AUS,IND,2018,8637592.127
AUS,ITA,2018,-3676014.8209999995
AUS,JPN,2018,24266574.65
AUS,KOR,2018,8135333.401999999
AUS,MEX,2018,-809400.1769999999
AUS,RUS,2018,321840.477
AUS,SAU,2018,191182.62900000007
AUS,TUR,2018,-374649.85400000005
AUS,USA,2018,-13272480.007
AUS,ZAF,2018,399262.502
BRA,CAN,2018,1765460.5040000002
BRA,CHN,2018,30198021.081999995
BRA,DEU,2018,-6067127.447000001
BRA,EUN,2018,-1606667.3159999996
BRA,FRA,2018,-2682300.1709999996
BRA,GBR,2018,457962.98499999987
BRA,IDN,2018,330968.882
BRA,IND,2018,331981.94399999967
BRA,ITA,2018,-860010.915
BRA,JPN,2018,321221.733
BRA,KOR,2018,-1444673.736
BRA,MEX,2018,135994.1640000008
BRA,RUS,2018,-929236.033
BRA,SAU,2018,1561362.4289999998
BRA,TUR,2018,1862114.3000000003
BRA,USA,2018,-5068430.083999999
BRA,ZAF,2018,902674.7450000001
CAN,CHN,2018,-14824186.064
CAN,DEU,2018,-9047393.973000001
CAN,EUN,2018,-11972238.023000002
CAN,FRA,2018,-1552014.096
CAN,GBR,2018,4976169.471
CAN,IDN,2018,715550.0560000001
CAN,IND,2018,469045.9759999998
CAN,ITA,2018,-2322350.4480000003
CAN,JPN,2018,518914.51999999955
CAN,KOR,2018,-1275013.8619999997
CAN,MEX,2018,-8039580.744999999
CAN,RUS,2018,-202163.597
CAN,SAU,2018,1253522.73
CAN,TUR,2018,-361005.0809999999
CAN,USA,2018,59962832.697999984
CAN,ZAF,2018,-39411.12599999999
CHN,DEU,2018,-32544219.270999998
CHN,EUN,2018,219482335.61200002
CHN,FRA,2018,6575001.206999999
CHN,GBR,2018,29286028.148000002
CHN,IDN,2018,16119412.904
CHN,IND,2018,60514822.249
CHN,ITA,2018,18747592.942
CHN,JPN,2018,3202047.7590000033
CHN,KOR,2018,-53095918.737
CHN,MEX,2018,36749240.64
CHN,RUS,2018,-8014700.831
CHN,SAU,2018,8140494.301000001
CHN,TUR,2018,14785557.017
CHN,USA,2018,370121967.394
CHN,ZAF,2018,7810069.902000001
DEU,FRA,2018,41148991.33299999
DEU,GBR,2018,49148450.787
DEU,IDN,2018,693787.0090000001
DEU,IND,2018,5930745.052999999
DEU,ITA,2018,16632428.148999996
DEU,JPN,2018,3350983.8830000013
DEU,KOR,2018,11023158.211
DEU,MEX,2018,9409158.313000001
DEU,RUS,2018,-2833430.2430000007
DEU,SAU,2018,7391703.240999999
DEU,TUR,2018,5407955.259999998
DEU,USA,2018,85032248.13500002
DEU,ZAF,2018,4242729.630999999
EUN,IDN,2018,-8366470.5320000015
EUN,IND,2018,-1357296.6020000055
EUN,JPN,2018,-8105081.390000001
EUN,KOR,2018,-813643.125
EUN,MEX,2018,15343888.313000001
EUN,RUS,2018,-80781832.222
EUN,SAU,2018,-1526511.4659999982
EUN,TUR,2018,816653.5289999992
EUN,USA,2018,156190312.847
EUN,ZAF,2018,301114.9930000007
FRA,GBR,2018,6304439.3939999975
FRA,IDN,2018,459951.27799999993
FRA,IND,2018,1254957.5260000005
FRA,ITA,2018,-12257393.549999997
FRA,JPN,2018,490890.86099999957
FRA,KOR,2018,1480793.8549999995
FRA,MEX,2018,2104451.341
FRA,RUS,2018,-1500535.3449999997
FRA,SAU,2018,4022679.578
FRA,TUR,2018,-589960.6960000005
FRA,USA,2018,13467955.895
FRA,ZAF,2018,1129026.293
GBR,IDN,2018,-529990.1340000001
GBR,IND,2018,-3127805.995
GBR,ITA,2018,-13127541.648000002
GBR,JPN,2018,-5519727.7190000005
GBR,KOR,2018,1435764.762
GBR,MEX,2018,-195897.52800000017
GBR,RUS,2018,-6454685.275
GBR,SAU,2018,4671146.367000001
GBR,TUR,2018,2199640.7799999993
GBR,USA,2018,8750427.916999996
GBR,ZAF,2018,-1980779.12
IDN,IND,2018,8936077.23
IDN,ITA,2018,508814.25
IDN,JPN,2018,3687680.8389999997
IDN,KOR,2018,699305.4140000008
IDN,MEX,2018,768388.0109999999
IDN,RUS,2018,133054.09600000002
IDN,SAU,2018,647908.7840000001
IDN,TUR,2018,895571.6200000001
IDN,USA,2018,10535075.459000003
IDN,ZAF,2018,-135796.70700000005
IND,ITA,2018,945027.75
IND,JPN,2018,-6272225.142000001
IND,KOR,2018,-10801726.207
IND,MEX,2018,-213051.93799999962
IND,RUS,2018,-5418855.911
IND,SAU,2018,2029978.1099999999
IND,TUR,2018,4006768.1269999994
IND,USA,2018,24467704.112000003
IND,ZAF,2018,-470329.6059999997
ITA,JPN,2018,2626661.124
ITA,KOR,2018,669709.4930000007
ITA,MEX,2018,3323609.8030000003
ITA,RUS,2018,-7760519.555
ITA,SAU,2018,2852686.2060000002
ITA,TUR,2018,251041.1889999993
ITA,USA,2018,24407385.896999996
ITA,ZAF,2018,1407528.085
JPN,KOR,2018,21953326.476999998
JPN,MEX,2018,7771443.953000001
JPN,RUS,2018,-5142784.852999999
JPN,SAU,2018,3164955.016
JPN,TUR,2018,2697193.9899999998
JPN,USA,2018,71999949.66099998
JPN,ZAF,2018,-1873147.3469999996
KOR,MEX,2018,7731911.8160000015
KOR,RUS,2018,-10504126.476
KOR,SAU,2018,2792392.08
KOR,TUR,2018,4997872.668
KOR,USA,2018,19574113.713999994
KOR,ZAF,2018,-870392.991
MEX,RUS,2018,-1686800.4870000002
MEX,SAU,2018,142468.989
MEX,TUR,2018,-427354.175
MEX,USA,2018,152919891.763
MEX,ZAF,2018,-54847.697999999975
RUS,SAU,2018,736790.313
RUS,TUR,2018,17659465.267
RUS,USA,2018,6354796.8270000005
RUS,ZAF,2018,-116695.50900000002
SAU,TUR,2018,-611069.7209999999
SAU,USA,2018,-11704301.809999999
SAU,ZAF,2018,209015.86199999996
TUR,USA,2018,-755557.3949999996
TUR,ZAF,2018,48032.591000000015
USA,ZAF,2018,-1448590.3229999999
ARG,AUS,2019,306279.966
ARG,BRA,2019,593963.5319999997
ARG,CAN,2019,460413.735
ARG,CHN,2019,-65345.08100000024
ARG,DEU,2019,-1772331.298
ARG,EUN,2019,516551.93400000036
ARG,FRA,2019,-359167.55199999997
ARG,GBR,2019,232125.05299999996
ARG,IDN,2019,1420419.4810000001
ARG,IND,2019,1521651.12
ARG,ITA,2019,35917.44299999997
ARG,JPN,2019,-211264.57
ARG,KOR,2019,501224.859
ARG,MEX,2019,-99488.08600000001
ARG,RUS,2019,328004.9760000001
ARG,SAU,2019,949455.953
ARG,TUR,2019,335863.37
ARG,USA,2019,-2614470.9630000005
ARG,ZAF,2019,462579.23400000005
AUS,BRA,2019,248552.65699999995
AUS,CAN,2019,81640.98899999983
AUS,CHN,2019,54892251.41900001
AUS,DEU,2019,-8666624.225
AUS,EUN,2019,-19967523.759000003
AUS,FRA,2019,-1875445.7129999998
AUS,GBR,2019,5091649.052
AUS,IDN,2019,1770705.1640000003
AUS,IND,2019,6728352.005
AUS,ITA,2019,-3646809.834
AUS,JPN,2019,24963734.659999996
AUS,KOR,2019,9573438.737
AUS,MEX,2019,-774071.155
AUS,RUS,2019,374736.716
AUS,SAU,2019,207090.46800000005
AUS,TUR,2019,-321667.364
AUS,USA,2019,-13251456.047
AUS,ZAF,2019,344436.975
BRA,CAN,2019,1815978.1760000002
BRA,CHN,2019,27880540.563999996
BRA,DEU,2019,-6742851.314
BRA,EUN,2019,-4673874.161999997
BRA,FRA,2019,-1993433.3990000002
BRA,GBR,2019,622149.9190000002
BRA,IDN,2019,707243.1500000001
BRA,IND,2019,-1337342.2829999998
BRA,ITA,2019,-1212111.6579999998
BRA,JPN,2019,1668710.4459999995
BRA,KOR,2019,-1359522.701
BRA,MEX,2019,644769.6860000007
BRA,RUS,2019,-836000.5959999999
BRA,SAU,2019,1455409.506
BRA,TUR,2019,1668861.8190000001
BRA,USA,2019,-7298697.296
BRA,ZAF,2019,711904.8360000001
CAN,CHN,2019,-19964304.729
CAN,DEU,2019,-8320880.087
CAN,EUN,2019,-9965450.634000003
CAN,FRA,2019,-1714109.6230000001
CAN,GBR,2019,7797850.036000001
CAN,IDN,2019,575289.799
CAN,IND,2019,695745.469
CAN,ITA,2019,-2518486.955
CAN,JPN,2019,478380.3549999986
CAN,KOR,2019,-1479235.2580000004
CAN,MEX,2019,-9015274.377
CAN,RUS,2019,-371238.109
CAN,SAU,2019,1995735.969
CAN,TUR,2019,194207.95200000005
CAN,USA,2019,64393270.84099999
CAN,ZAF,2019,-64669.697000000015
CHN,DEU,2019,-28624503.294
CHN,EUN,2019,221180821.718
CHN,FRA,2019,9665866.102000002
CHN,GBR,2019,32239649.459999997
CHN,IDN,2019,17723489.41
CHN,IND,2019,57645452.631000005
CHN,ITA,2019,19588850.784999996
CHN,JPN,2019,8550888.699000001
CHN,KOR,2019,-25217671.536
CHN,MEX,2019,39466576.596999995
CHN,RUS,2019,-7836755.318999998
CHN,SAU,2019,14584584.137999998
CHN,TUR,2019,14595685.307999998
CHN,USA,2019,324253589.58599997
CHN,ZAF,2019,6982259.549999999
DEU,FRA,2019,41039026.00500001
DEU,GBR,2019,42053546.385000005
DEU,IDN,2019,713939.8619999997
DEU,IND,2019,4869695.433
DEU,ITA,2019,13608426.612999998
DEU,JPN,2019,3014285.5890000015
DEU,KOR,2019,10683304.759
DEU,MEX,2019,8313655.529
DEU,RUS,2019,2395663.3090000004
DEU,SAU,2019,6682175.6680000005
DEU,TUR,2019,5406184.793
DEU,USA,2019,81892165.263
DEU,ZAF,2019,3481027.6110000005
EUN,IDN,2019,-6720462.6219999995
EUN,IND,2019,-6324560.895999998
EUN,JPN,2019,-5954529.719999999
EUN,KOR,2019,-5286406.246999994
EUN,MEX,2019,13277318.404999997
EUN,RUS,2019,-61869542.730000004
EUN,SAU,2019,262033.80899999663
EUN,TUR,2019,-7121401.664999992
EUN,USA,2019,165115121.87
EUN,ZAF,2019,-1348022.7009999976
FRA,GBR,2019,7107507.476999998
FRA,IDN,2019,697863.8670000001
FRA,IND,2019,571658.3550000004
FRA,ITA,2019,-11548986.134999998
FRA,JPN,2019,1796568.126000001
FRA,KOR,2019,2419516.6959999995
FRA,MEX,2019,2507761.9179999996
FRA,RUS,2019,-179411.46899999958
FRA,SAU,2019,3241804.4469999997
FRA,TUR,2019,-1296767.1719999993
FRA,USA,2019,14532476.635999996
FRA,ZAF,2019,1218162.409
GBR,IDN,2019,-491277.927
GBR,IND,2019,-2995458.284
GBR,ITA,2019,-14321823.406
GBR,JPN,2019,-5610214.973
GBR,KOR,2019,-780048.0090000005
GBR,MEX,2019,-1031635.925
GBR,RUS,2019,-10061103.404
GBR,SAU,2019,3913108.292
GBR,TUR,2019,-4947299.1
GBR,USA,2019,11488304.628000006
GBR,ZAF,2019,-2320674.0549999997
IDN,IND,2019,7308107.227999999
IDN,ITA,2019,278035.4469999999
IDN,JPN,2019,2021494.767000001
IDN,KOR,2019,-415642.19799999986
IDN,MEX,2019,842808.442
IDN,RUS,2019,94183.67299999995
IDN,SAU,2019,1001419.5950000001
IDN,TUR,2019,858507.94
IDN,USA,2019,10348452.524
IDN,ZAF,2019,7920.702000000048
IND,ITA,2019,807412.5709999995
IND,JPN,2019,-6159539.016000001
IND,KOR,2019,-10442320.935
IND,MEX,2019,2755297.9220000003
IND,RUS,2019,-4437105.640000001
IND,SAU,2019,2200590.799
IND,TUR,2019,3409478.1229999997
IND,USA,2019,25779555.11
IND,ZAF,2019,-34646.40199999977
ITA,JPN,2019,3666785.0300000003
ITA,KOR,2019,1482065.1270000003
ITA,MEX,2019,2779348.5
ITA,RUS,2019,-5974344.365999999
ITA,SAU,2019,2878864.9910000004
ITA,TUR,2019,-475500.4450000003
ITA,USA,2019,25357728.126999997
ITA,ZAF,2019,1309889.9670000002
JPN,KOR,2019,17845318.229000002
JPN,MEX,2019,6681023.216
JPN,RUS,2019,-4176276.3779999996
JPN,SAU,2019,4313985.272
JPN,TUR,2019,2010916.168
JPN,USA,2019,72388772.58999999
JPN,ZAF,2019,-1813361.5
KOR,MEX,2019,8714893.757
KOR,RUS,2019,-8583343.722
KOR,SAU,2019,2773257.493
KOR,TUR,2019,4353978.421
KOR,USA,2019,19820009.059999995
KOR,ZAF,2019,-658050.6889999999
MEX,RUS,2019,-1088298.774
MEX,SAU,2019,213129.686
MEX,TUR,2019,-293388.55899999995
MEX,USA,2019,163136829.476
MEX,ZAF,2019,71197.56599999999
RUS,SAU,2019,1371758.289
RUS,TUR,2019,16997555.712
RUS,USA,2019,7857434.841000001
RUS,ZAF,2019,-97719.74700000003
SAU,TUR,2019,-1299303.7210000001
SAU,USA,2019,-12349103.542
SAU,ZAF,2019,61963.27799999999
TUR,USA,2019,-628369.5020000003
TUR,ZAF,2019,282392.41500000004
USA,ZAF,2019,-1516097.755
ARG,AUS,2020,449862.69899999996
ARG,BRA,2020,-547462.04
ARG,CAN,2020,275577.463
ARG,CHN,2020,-1842955.557
ARG,DEU,2020,-1436562.3510000003
ARG,EUN,2020,925503.824
ARG,FRA,2020,-362898.26
ARG,GBR,2020,287319.692
ARG,IDN,2020,1159111.239
ARG,IND,2020,1768417.598
ARG,ITA,2020,-43335.343999999925
ARG,JPN,2020,-224347.48200000002
ARG,KOR,2020,355270.23099999997
ARG,MEX,2020,-269078.917
ARG,RUS,2020,517727.358
ARG,SAU,2020,914217.096
ARG,TUR,2020,363872.59700000007
ARG,USA,2020,-1361635.3909999998
ARG,ZAF,2020,212756.61
AUS,BRA,2020,46870.98000000004
AUS,CAN,2020,102358.47199999983
AUS,CHN,2020,46603775.684
AUS,DEU,2020,-7749697.277
AUS,EUN,2020,-25918763.114
AUS,FRA,2020,-1788885.2750000001
AUS,GBR,2020,5647011.51
AUS,IDN,2020,1117007.7059999998
AUS,IND,2020,3419598.2139999997
AUS,ITA,2020,-3784124.252
AUS,JPN,2020,18186959.179
AUS,KOR,2020,9733646.332000002
AUS,MEX,2020,-821250.2509999999
AUS,RUS,2020,348299.16599999997
AUS,SAU,2020,-157486.46899999992
AUS,TUR,2020,-450795.8890000001
AUS,USA,2020,-7774240.187999999
AUS,ZAF,2020,15324.86499999999
BRA,CAN,2020,2713278.864
BRA,CHN,2020,32832100.283999994
BRA,DEU,2020,-5637995.825999999
BRA,EUN,2020,-2488778.307
BRA,FRA,2020,-1295532.3859999997
BRA,GBR,2020,776541.2430000002
BRA,IDN,2020,1131366.96
BRA,IND,2020,-791036.2060000002
BRA,ITA,2020,-1044447.5520000001
BRA,JPN,2020,1170170.1579999998
BRA,KOR,2020,-182331.04399999976
BRA,MEX,2020,805906.8330000001
BRA,RUS,2020,-470506.65000000014
BRA,SAU,2020,1355296.1770000001
BRA,TUR,2020,2175805.7589999996
BRA,USA,2020,-8384567.0940000005
BRA,ZAF,2020,696518.652
CAN,CHN,2020,-23846162.825
CAN,DEU,2020,-6914664.137
CAN,EUN,2020,-15233113.708999999
CAN,FRA,2020,-955556.0219999999
CAN,GBR,2020,7620332.789
CAN,IDN,2020,509860.7679999999
